Length Units,meter
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) Velocity Magnitude - m/s
35,1.3400000e+00,5.0000012e-02,2.4609678e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
36,1.3400000e+00,5.0000012e-02,2.3623872e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
37,1.3400000e+00,5.0000012e-02,2.2638063e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
38,1.3400000e+00,5.0000012e-02,2.1652257e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
39,1.3400000e+00,5.0000012e-02,2.0666451e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
40,1.3400000e+00,5.0000012e-02,1.9680645e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
41,1.3400000e+00,5.0000012e-02,1.8694839e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
42,1.3400000e+00,5.0000012e-02,1.7709032e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
43,1.3400000e+00,5.0000012e-02,1.6723226e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
44,1.3400000e+00,5.0000012e-02,1.5737419e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
45,1.3400000e+00,5.0000012e-02,1.4751613e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
46,1.3400000e+00,5.0000012e-02,1.3765806e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
47,1.3400000e+00,5.0000012e-02,1.2780000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
48,1.3400000e+00,5.0000012e-02,1.1794194e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
49,1.3400000e+00,5.0000012e-02,1.0808387e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
50,1.3400000e+00,5.0000012e-02,9.8225808e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
51,1.3400000e+00,5.0000012e-02,8.8367736e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
52,1.3400000e+00,5.0000012e-02,7.8509688e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
53,1.3400000e+00,5.0000012e-02,6.8651605e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
54,1.3400000e+00,5.0000012e-02,5.8793545e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
55,1.3400000e+00,5.0000012e-02,4.8935485e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
56,1.3400000e+00,5.0000012e-02,3.9077425e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
57,1.3400000e+00,5.0000012e-02,2.9219365e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
58,1.3400000e+00,5.0000012e-02,1.9361281e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
59,1.3400000e+00,5.0000012e-02,9.5032215e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
60,1.3400000e+00,5.0000012e-02,-3.5483837e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
61,1.3400000e+00,5.0000012e-02,-1.0212898e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
62,1.3400000e+00,5.0000012e-02,-2.0070958e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
63,1.3400000e+00,1.5000001e-01,2.7567096e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
64,1.3400000e+00,1.5000001e-01,2.6581290e+00,1.4747972e-02,2.2759468e-03,8.1139896e-03,1.6985860e-02
65,1.3400000e+00,1.5000001e-01,2.5595484e+00,1.4575846e-02,9.0088206e-04,6.9874721e-03,1.6189246e-02
66,1.3400000e+00,1.5000001e-01,2.4609678e+00,1.5025975e-02,4.6783220e-04,5.6626592e-03,1.6064387e-02
67,1.3400000e+00,1.5000001e-01,2.3623872e+00,1.5440593e-02,1.0055370e-03,5.6318715e-03,1.6466359e-02
68,1.3400000e+00,1.5000001e-01,2.2638063e+00,1.5370919e-02,1.6360204e-03,5.8990293e-03,1.6545098e-02
69,1.3400000e+00,1.5000001e-01,2.1652257e+00,1.4257836e-02,1.4806014e-03,6.8606613e-03,1.5891720e-02
70,1.3400000e+00,1.5000001e-01,2.0666451e+00,1.3139267e-02,1.4015730e-03,7.4385563e-03,1.5163668e-02
71,1.3400000e+00,1.5000001e-01,1.9680645e+00,1.1078363e-02,1.5643599e-03,7.9064788e-03,1.3699992e-02
72,1.3400000e+00,1.5000001e-01,1.8694839e+00,7.7996268e-03,1.0814802e-03,7.5906543e-03,1.0937176e-02
73,1.3400000e+00,1.5000001e-01,1.7709032e+00,4.0543405e-03,7.0481474e-04,5.8735367e-03,7.1716718e-03
74,1.3400000e+00,1.5000001e-01,1.6723226e+00,1.2231809e-03,6.5469660e-04,3.0000540e-03,3.3053174e-03
75,1.3400000e+00,1.5000001e-01,1.5737419e+00,-8.5165445e-04,5.8796030e-04,2.9640282e-03,3.1395026e-03
76,1.3400000e+00,1.5000001e-01,1.4751613e+00,-2.6648026e-03,5.0353934e-04,4.1216849e-03,4.9338639e-03
77,1.3400000e+00,1.5000001e-01,1.3765806e+00,-4.4220602e-03,4.2613095e-04,5.3828782e-03,6.9793682e-03
78,1.3400000e+00,1.5000001e-01,1.2780000e+00,-4.2886776e-03,2.0742494e-04,6.0617714e-03,7.4283816e-03
79,1.3400000e+00,1.5000001e-01,1.1794194e+00,-3.6687511e-03,1.0812597e-04,5.9000682e-03,6.9485414e-03
80,1.3400000e+00,1.5000001e-01,1.0808387e+00,-1.6800812e-03,3.6063691e-04,7.5781927e-03,7.7705686e-03
81,1.3400000e+00,1.5000001e-01,9.8225808e-01,2.2639621e-03,8.4909459e-04,1.1485342e-02,1.1737102e-02
82,1.3400000e+00,1.5000001e-01,8.8367736e-01,6.0884268e-03,1.0432107e-03,1.5216352e-02,1.6422382e-02
83,1.3400000e+00,1.5000001e-01,7.8509688e-01,1.0161884e-02,1.2133126e-03,1.4220731e-02,1.7520424e-02
84,1.3400000e+00,1.5000001e-01,6.8651605e-01,1.4207350e-02,1.4174058e-03,1.1683094e-02,1.8448645e-02
85,1.3400000e+00,1.5000001e-01,5.8793545e-01,1.5469393e-02,1.4254284e-03,1.1482508e-02,1.9317918e-02
86,1.3400000e+00,1.5000001e-01,4.8935485e-01,1.4995812e-02,1.0610129e-03,1.2084124e-02,1.9287979e-02
87,1.3400000e+00,1.5000001e-01,3.9077425e-01,5.5349548e-03,-7.9384867e-05,9.7197713e-03,1.1185525e-02
88,1.3400000e+00,1.5000001e-01,2.9219365e-01,-8.3930288e-03,-1.2025812e-03,5.7186377e-03,1.0227021e-02
89,1.3400000e+00,1.5000001e-01,1.9361281e-01,-2.3151372e-02,-9.2549541e-04,-1.6685670e-03,2.3229867e-02
90,1.3400000e+00,1.5000001e-01,9.5032215e-02,-3.3159867e-02,3.6958682e-03,-1.1533968e-02,3.5302531e-02
91,1.3400000e+00,1.5000001e-01,-3.5483837e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
92,1.3400000e+00,1.5000001e-01,-1.0212898e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
93,1.3400000e+00,1.5000001e-01,-2.0070958e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
94,1.3400000e+00,2.5000003e-01,2.7567096e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
95,1.3400000e+00,2.5000003e-01,2.6581290e+00,1.4057508e-02,3.7892885e-03,6.4744591e-03,1.5933953e-02
96,1.3400000e+00,2.5000003e-01,2.5595484e+00,1.2366313e-02,1.7973100e-03,8.0876118e-03,1.4885076e-02
97,1.3400000e+00,2.5000003e-01,2.4609678e+00,1.2749286e-02,1.0516824e-03,7.3718196e-03,1.4764622e-02
98,1.3400000e+00,2.5000003e-01,2.3623872e+00,1.3018906e-02,1.6615035e-03,7.4011516e-03,1.5067500e-02
99,1.3400000e+00,2.5000003e-01,2.2638063e+00,1.4780574e-02,2.1499475e-03,4.4670412e-03,1.5589807e-02
100,1.3400000e+00,2.5000003e-01,2.1652257e+00,1.0935957e-02,2.0278448e-03,6.3033914e-03,1.2784367e-02
101,1.3400000e+00,2.5000003e-01,2.0666451e+00,9.8275701e-03,2.1151102e-03,7.1864957e-03,1.2357206e-02
102,1.3400000e+00,2.5000003e-01,1.9680645e+00,7.0061972e-03,2.5906302e-03,4.3112533e-03,8.6246775e-03
103,1.3400000e+00,2.5000003e-01,1.8694839e+00,4.0048147e-03,2.5434317e-03,2.9468425e-03,5.5849319e-03
104,1.3400000e+00,2.5000003e-01,1.7709032e+00,1.7534239e-03,1.8746008e-03,1.9176870e-03,3.2040828e-03
105,1.3400000e+00,2.5000003e-01,1.6723226e+00,-7.9938036e-04,1.3200138e-03,-7.3808531e-04,1.7106184e-03
106,1.3400000e+00,2.5000003e-01,1.5737419e+00,-3.4591341e-03,6.6754885e-04,5.4636289e-04,3.5650725e-03
107,1.3400000e+00,2.5000003e-01,1.4751613e+00,-5.4078968e-03,5.0309411e-04,1.9071039e-03,5.7563442e-03
108,1.3400000e+00,2.5000003e-01,1.3765806e+00,-5.6859977e-03,5.5423292e-04,2.4280788e-03,6.2075201e-03
109,1.3400000e+00,2.5000003e-01,1.2780000e+00,-3.7368457e-03,7.9433346e-05,4.0655071e-03,5.5225603e-03
110,1.3400000e+00,2.5000003e-01,1.1794194e+00,-1.5070082e-03,-2.8666813e-04,4.9453247e-03,5.1777880e-03
111,1.3400000e+00,2.5000003e-01,1.0808387e+00,8.7196962e-04,3.8767228e-04,8.0445576e-03,8.1009585e-03
112,1.3400000e+00,2.5000003e-01,9.8225808e-01,4.1546924e-03,6.6647038e-04,1.0810297e-02,1.1600353e-02
113,1.3400000e+00,2.5000003e-01,8.8367736e-01,7.0577995e-03,5.3893041e-04,1.5720785e-02,1.7240824e-02
114,1.3400000e+00,2.5000003e-01,7.8509688e-01,1.1145931e-02,7.4425957e-04,1.7461231e-02,2.0728732e-02
115,1.3400000e+00,2.5000003e-01,6.8651605e-01,1.4862726e-02,5.5422762e-04,1.4448801e-02,2.0735854e-02
116,1.3400000e+00,2.5000003e-01,5.8793545e-01,1.8786352e-02,-5.9762460e-06,1.1439114e-02,2.1995008e-02
117,1.3400000e+00,2.5000003e-01,4.8935485e-01,1.7070778e-02,-1.0762000e-03,1.3172891e-02,2.1589227e-02
118,1.3400000e+00,2.5000003e-01,3.9077425e-01,1.3127892e-02,-1.8833750e-03,1.3318439e-02,1.8795464e-02
119,1.3400000e+00,2.5000003e-01,2.9219365e-01,-6.3345600e-03,-4.3474473e-03,7.2718104e-03,1.0578572e-02
120,1.3400000e+00,2.5000003e-01,1.9361281e-01,-2.9178578e-02,-7.1116057e-03,-2.2509582e-04,3.0033564e-02
121,1.3400000e+00,2.5000003e-01,9.5032215e-02,-4.0056877e-02,4.1140104e-04,-1.0090590e-02,4.1310322e-02
122,1.3400000e+00,2.5000003e-01,-3.5483837e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
123,1.3400000e+00,2.5000003e-01,-1.0212898e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
124,1.3400000e+00,2.5000003e-01,-2.0070958e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
125,1.3400000e+00,3.4999999e-01,2.7567096e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
126,1.3400000e+00,3.4999999e-01,2.6581290e+00,1.3354691e-02,5.3319186e-03,5.5977865e-03,1.5430889e-02
127,1.3400000e+00,3.4999999e-01,2.5595484e+00,1.0688310e-02,3.1110961e-03,8.0235424e-03,1.3722103e-02
128,1.3400000e+00,3.4999999e-01,2.4609678e+00,1.0864724e-02,2.2367185e-03,8.7857926e-03,1.4150452e-02
129,1.3400000e+00,3.4999999e-01,2.3623872e+00,1.2021757e-02,2.1625182e-03,6.5914178e-03,1.3879694e-02
130,1.3400000e+00,3.4999999e-01,2.2638063e+00,1.4294477e-02,2.5787982e-03,2.9299094e-03,1.4817781e-02
131,1.3400000e+00,3.4999999e-01,2.1652257e+00,1.0495634e-02,2.4903798e-03,4.6604089e-03,1.1750733e-02
132,1.3400000e+00,3.4999999e-01,2.0666451e+00,7.4605318e-03,3.0076299e-03,3.4428048e-03,8.7497588e-03
133,1.3400000e+00,3.4999999e-01,1.9680645e+00,5.3629740e-03,3.6197659e-03,8.4733730e-04,6.5255021e-03
134,1.3400000e+00,3.4999999e-01,1.8694839e+00,3.2282909e-03,3.5547402e-03,-1.7786326e-03,5.1207007e-03
135,1.3400000e+00,3.4999999e-01,1.7709032e+00,7.9314160e-04,2.9126140e-03,-2.9636004e-03,4.2302865e-03
136,1.3400000e+00,3.4999999e-01,1.6723226e+00,-1.7879058e-03,2.2714620e-03,-3.7146949e-03,4.7069211e-03
137,1.3400000e+00,3.4999999e-01,1.5737419e+00,-4.4613108e-03,1.5925791e-03,-2.3927956e-03,5.3070779e-03
138,1.3400000e+00,3.4999999e-01,1.4751613e+00,-6.5187206e-03,9.3082059e-04,-1.1022048e-03,6.6764513e-03
139,1.3400000e+00,3.4999999e-01,1.3765806e+00,-5.4586502e-03,5.5691204e-04,9.9924486e-04,5.5772304e-03
140,1.3400000e+00,3.4999999e-01,1.2780000e+00,-3.5744049e-03,2.3052383e-04,2.2987672e-03,4.2560361e-03
141,1.3400000e+00,3.4999999e-01,1.1794194e+00,-6.1736966e-04,1.6189886e-04,4.4549671e-03,4.5004543e-03
142,1.3400000e+00,3.4999999e-01,1.0808387e+00,2.5625569e-03,5.6260396e-05,6.5878229e-03,7.0688948e-03
143,1.3400000e+00,3.4999999e-01,9.8225808e-01,4.7408417e-03,-1.8681190e-04,7.1464451e-03,8.5780043e-03
144,1.3400000e+00,3.4999999e-01,8.8367736e-01,8.0112787e-03,-3.6260480e-04,1.2259964e-02,1.4649874e-02
145,1.3400000e+00,3.4999999e-01,7.8509688e-01,1.1495656e-02,-8.8040525e-04,1.5990134e-02,1.9713184e-02
146,1.3400000e+00,3.4999999e-01,6.8651605e-01,1.3231730e-02,-1.1675251e-03,9.0200510e-03,1.6056249e-02
147,1.3400000e+00,3.4999999e-01,5.8793545e-01,1.6471021e-02,-1.8755114e-03,7.3984023e-03,1.8153468e-02
148,1.3400000e+00,3.4999999e-01,4.8935485e-01,1.6986761e-02,-2.7940038e-03,1.0703280e-02,2.0271080e-02
149,1.3400000e+00,3.4999999e-01,3.9077425e-01,1.1443431e-02,-2.6539546e-03,1.1236469e-02,1.6255885e-02
150,1.3400000e+00,3.4999999e-01,2.9219365e-01,-1.0292275e-02,-4.5158481e-03,4.1727144e-03,1.1988968e-02
151,1.3400000e+00,3.4999999e-01,1.9361281e-01,-3.0423768e-02,-4.1217706e-03,-2.3089391e-03,3.0788405e-02
152,1.3400000e+00,3.4999999e-01,9.5032215e-02,-4.4599447e-02,9.9277873e-05,-6.2273690e-03,4.5032214e-02
153,1.3400000e+00,3.4999999e-01,-3.5483837e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
154,1.3400000e+00,3.4999999e-01,-1.0212898e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
155,1.3400000e+00,3.4999999e-01,-2.0070958e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
156,1.3400000e+00,4.5000002e-01,2.7567096e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
157,1.3400000e+00,4.5000002e-01,2.6581290e+00,1.2502540e-02,6.5864623e-03,5.0632763e-03,1.5011054e-02
158,1.3400000e+00,4.5000002e-01,2.5595484e+00,1.0712196e-02,4.9575558e-03,7.3877005e-03,1.3925036e-02
159,1.3400000e+00,4.5000002e-01,2.4609678e+00,1.1165500e-02,4.2033219e-03,5.8399062e-03,1.3283103e-02
160,1.3400000e+00,4.5000002e-01,2.3623872e+00,1.2265275e-02,3.3724695e-03,3.8776530e-03,1.3298372e-02
161,1.3400000e+00,4.5000002e-01,2.2638063e+00,1.3716897e-02,3.0000333e-03,1.4734662e-03,1.4118236e-02
162,1.3400000e+00,4.5000002e-01,2.1652257e+00,1.1051258e-02,3.3818304e-03,6.3059118e-04,1.1574313e-02
163,1.3400000e+00,4.5000002e-01,2.0666451e+00,8.3300648e-03,4.0738513e-03,-1.5279417e-03,9.3979174e-03
164,1.3400000e+00,4.5000002e-01,1.9680645e+00,5.6088711e-03,4.7658714e-03,-3.6864744e-03,8.2318317e-03
165,1.3400000e+00,4.5000002e-01,1.8694839e+00,3.3827205e-03,4.4253618e-03,-6.0295919e-03,8.2086902e-03
166,1.3400000e+00,4.5000002e-01,1.7709032e+00,6.6472217e-04,3.7795361e-03,-6.4313002e-03,7.4892170e-03
167,1.3400000e+00,4.5000002e-01,1.6723226e+00,-2.0590641e-03,3.1335135e-03,-6.8182312e-03,7.7811908e-03
168,1.3400000e+00,4.5000002e-01,1.5737419e+00,-4.7352631e-03,2.4687315e-03,-6.0334308e-03,8.0572730e-03
169,1.3400000e+00,4.5000002e-01,1.4751613e+00,-4.6600839e-03,1.7177078e-03,-3.6381062e-03,6.1565186e-03
170,1.3400000e+00,4.5000002e-01,1.3765806e+00,-4.4191312e-03,9.8949834e-04,-1.2459847e-03,4.6968400e-03
171,1.3400000e+00,4.5000002e-01,1.2780000e+00,-3.3237177e-03,4.8119432e-04,8.1727898e-04,3.4563842e-03
172,1.3400000e+00,4.5000002e-01,1.1794194e+00,-3.4754677e-04,1.3743120e-05,1.9022576e-03,1.9337946e-03
173,1.3400000e+00,4.5000002e-01,1.0808387e+00,2.5556900e-03,-5.4159015e-04,2.7156034e-03,3.7682056e-03
174,1.3400000e+00,4.5000002e-01,9.8225808e-01,5.3269905e-03,-1.0400948e-03,3.4825918e-03,6.4488039e-03
175,1.3400000e+00,4.5000002e-01,8.8367736e-01,8.4021306e-03,-1.4143167e-03,6.5578362e-03,1.0751805e-02
176,1.3400000e+00,4.5000002e-01,7.8509688e-01,1.0603789e-02,-2.1980370e-03,5.8101239e-03,1.2289396e-02
177,1.3400000e+00,4.5000002e-01,6.8651605e-01,1.2805456e-02,-2.9817601e-03,5.0624078e-03,1.4088953e-02
178,1.3400000e+00,4.5000002e-01,5.8793545e-01,1.4181455e-02,-3.7078667e-03,3.2520583e-03,1.5014586e-02
179,1.3400000e+00,4.5000002e-01,4.8935485e-01,6.9183069e-03,-3.3197198e-03,3.1460254e-03,8.2934303e-03
180,1.3400000e+00,4.5000002e-01,3.9077425e-01,-1.8282770e-03,-2.7175755e-03,2.4886285e-03,4.1135247e-03
181,1.3400000e+00,4.5000002e-01,2.9219365e-01,-1.4902614e-02,-2.8324546e-03,-3.1140406e-04,1.5172597e-02
182,1.3400000e+00,4.5000002e-01,1.9361281e-01,-3.0024884e-02,9.6108997e-05,-5.2633509e-03,3.0482877e-02
183,1.3400000e+00,4.5000002e-01,9.5032215e-02,-4.1770458e-02,3.1674043e-03,-1.0011045e-02,4.3069996e-02
184,1.3400000e+00,4.5000002e-01,-3.5483837e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
185,1.3400000e+00,4.5000002e-01,-1.0212898e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
186,1.3400000e+00,4.5000002e-01,-2.0070958e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
187,1.3400000e+00,5.5000007e-01,2.7567096e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
188,1.3400000e+00,5.5000007e-01,2.6581290e+00,1.0897352e-02,7.1201888e-03,4.9369331e-03,1.3922022e-02
189,1.3400000e+00,5.5000007e-01,2.5595484e+00,1.0543865e-02,6.2073898e-03,5.9162225e-03,1.3590676e-02
190,1.3400000e+00,5.5000007e-01,2.4609678e+00,1.1072711e-02,4.8664147e-03,3.7949046e-03,1.2676287e-02
191,1.3400000e+00,5.5000007e-01,2.3623872e+00,1.1812406e-02,3.6721784e-03,1.5781670e-03,1.2470302e-02
192,1.3400000e+00,5.5000007e-01,2.2638063e+00,1.3254685e-02,3.0435666e-03,1.3953075e-05,1.3599639e-02
193,1.3400000e+00,5.5000007e-01,2.1652257e+00,1.0486499e-02,3.8594408e-03,-2.2112015e-03,1.1390845e-02
194,1.3400000e+00,5.5000007e-01,2.0666451e+00,7.7928365e-03,4.5884941e-03,-4.3035126e-03,1.0015128e-02
195,1.3400000e+00,5.5000007e-01,1.9680645e+00,5.1170099e-03,5.3244936e-03,-6.6997926e-03,9.9710207e-03
196,1.3400000e+00,5.5000007e-01,1.8694839e+00,2.7760654e-03,5.3696837e-03,-7.3282369e-03,9.4996365e-03
197,1.3400000e+00,5.5000007e-01,1.7709032e+00,4.5564491e-05,4.7144727e-03,-7.8609576e-03,9.1664055e-03
198,1.3400000e+00,5.5000007e-01,1.6723226e+00,-2.6849336e-03,4.0592626e-03,-8.3936779e-03,9.7025931e-03
199,1.3400000e+00,5.5000007e-01,1.5737419e+00,-3.9971112e-03,3.0148206e-03,-7.9242736e-03,9.3733752e-03
200,1.3400000e+00,5.5000007e-01,1.4751613e+00,-4.5163087e-03,2.2250495e-03,-6.2101535e-03,7.9946164e-03
201,1.3400000e+00,5.5000007e-01,1.3765806e+00,-4.5554801e-03,1.4554460e-03,-3.8118470e-03,6.1156275e-03
202,1.3400000e+00,5.5000007e-01,1.2780000e+00,-3.4273779e-03,5.6915067e-04,-1.4453667e-03,3.7629690e-03
203,1.3400000e+00,5.5000007e-01,1.1794194e+00,-2.2177831e-03,-4.3035572e-04,-1.9391811e-03,2.9772790e-03
204,1.3400000e+00,5.5000007e-01,1.0808387e+00,1.0146131e-03,-1.0157877e-03,-1.1027423e-03,1.8103328e-03
205,1.3400000e+00,5.5000007e-01,9.8225808e-01,4.3499866e-03,-1.6046849e-03,-2.8589054e-04,4.6453341e-03
206,1.3400000e+00,5.5000007e-01,8.8367736e-01,7.1433885e-03,-2.7588527e-03,1.3009468e-04,7.6587331e-03
207,1.3400000e+00,5.5000007e-01,7.8509688e-01,9.3046967e-03,-3.5454798e-03,-2.1033318e-04,9.9595208e-03
208,1.3400000e+00,5.5000007e-01,6.8651605e-01,1.1466013e-02,-4.3321098e-03,-5.5076217e-04,1.2269474e-02
209,1.3400000e+00,5.5000007e-01,5.8793545e-01,1.3911117e-02,-3.5269405e-03,7.1087817e-04,1.4368849e-02
210,1.3400000e+00,5.5000007e-01,4.8935485e-01,7.1853106e-03,-2.7136772e-03,2.3822137e-04,7.6843658e-03
