Length Units,meter
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) Velocity Magnitude - m/s
45,5.0000000e-01,3.3913043e-01,4.1849995e-01,1.2930473e-02,7.9282850e-05,2.1642553e-02,2.5211178e-02
46,5.0000000e-01,3.3913043e-01,2.2749996e-01,2.4170497e-02,1.3678212e-02,1.5974421e-02,3.2038860e-02
47,5.0000000e-01,3.3913043e-01,3.6499977e-02,3.9230503e-02,3.0775059e-02,9.2338836e-03,5.0708987e-02
48,5.0000000e-01,3.3913043e-01,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
49,5.0000000e-01,5.2173913e-01,2.7105000e+00,1.0276067e-03,-2.9762710e-02,2.5907489e-03,2.9892923e-02
50,5.0000000e-01,5.2173913e-01,2.5195000e+00,4.8171851e-04,-2.1473825e-02,9.9236565e-03,2.3660857e-02
51,5.0000000e-01,5.2173913e-01,2.3285000e+00,1.8328354e-03,-1.2065973e-02,6.8551190e-03,1.3997844e-02
52,5.0000000e-01,5.2173913e-01,2.1375000e+00,3.0250188e-03,-6.9116829e-03,6.6147465e-03,1.0033792e-02
53,5.0000000e-01,5.2173913e-01,1.9464999e+00,3.4332355e-03,-4.0368605e-03,9.6622417e-03,1.1020084e-02
54,5.0000000e-01,5.2173913e-01,1.7555000e+00,4.4051772e-03,-2.5516299e-03,1.3025497e-02,1.3984991e-02
55,5.0000000e-01,5.2173913e-01,1.5645000e+00,5.4459134e-03,-1.3072890e-03,1.6975218e-02,1.7875263e-02
56,5.0000000e-01,5.2173913e-01,1.3735000e+00,7.4276682e-03,-9.2285988e-04,2.1948215e-02,2.3189353e-02
57,5.0000000e-01,5.2173913e-01,1.1824999e+00,8.7299803e-03,-1.2004373e-03,2.5374273e-02,2.6860889e-02
58,5.0000000e-01,5.2173913e-01,9.9149990e-01,1.0341715e-02,-3.8968013e-03,2.7524803e-02,2.9660596e-02
59,5.0000000e-01,5.2173913e-01,8.0049992e-01,1.0998334e-02,-5.9782327e-03,3.3581231e-02,3.5838548e-02
60,5.0000000e-01,5.2173913e-01,6.0949993e-01,1.2988495e-02,-5.9285937e-03,3.7946820e-02,4.0543932e-02
61,5.0000000e-01,5.2173913e-01,4.1849995e-01,1.4283063e-02,-2.5105576e-03,3.3198144e-02,3.6227416e-02
62,5.0000000e-01,5.2173913e-01,2.2749996e-01,2.4461353e-02,1.0927767e-02,2.5443759e-02,3.6948055e-02
63,5.0000000e-01,5.2173913e-01,3.6499977e-02,3.6662042e-02,2.7406693e-02,9.3531748e-03,4.6719525e-02
64,5.0000000e-01,5.2173913e-01,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
65,5.0000000e-01,7.0434785e-01,2.7105000e+00,-5.0555798e-03,-3.2288242e-02,2.4963340e-03,3.2776836e-02
66,5.0000000e-01,7.0434785e-01,2.5195000e+00,-5.3776457e-04,-2.5260165e-02,1.0600847e-02,2.7399691e-02
67,5.0000000e-01,7.0434785e-01,2.3285000e+00,2.3530331e-03,-1.5448056e-02,1.1175036e-02,1.9210951e-02
68,5.0000000e-01,7.0434785e-01,2.1375000e+00,3.0101333e-03,-8.2298908e-03,1.0304503e-02,1.3526818e-02
69,5.0000000e-01,7.0434785e-01,1.9464999e+00,4.0358137e-03,-4.7864243e-03,1.2787720e-02,1.4238099e-02
70,5.0000000e-01,7.0434785e-01,1.7555000e+00,4.6490114e-03,-2.9601047e-03,1.5453683e-02,1.6407067e-02
71,5.0000000e-01,7.0434785e-01,1.5645000e+00,5.9949090e-03,-9.0184226e-04,1.8971611e-02,1.9916683e-02
72,5.0000000e-01,7.0434785e-01,1.3735000e+00,7.1308515e-03,-1.9374406e-03,2.1218795e-02,2.2468645e-02
73,5.0000000e-01,7.0434785e-01,1.1824999e+00,8.5678129e-03,-4.6316599e-03,2.4607953e-02,2.6465280e-02
74,5.0000000e-01,7.0434785e-01,9.9149990e-01,1.0402022e-02,-7.8772549e-03,3.0062998e-02,3.2772504e-02
75,5.0000000e-01,7.0434785e-01,8.0049992e-01,1.1367172e-02,-1.0038024e-02,3.2403164e-02,3.5776243e-02
76,5.0000000e-01,7.0434785e-01,6.0949993e-01,1.2535702e-02,-1.0620493e-02,3.6000062e-02,3.9572001e-02
77,5.0000000e-01,7.0434785e-01,4.1849995e-01,1.3962893e-02,-7.3333113e-03,3.3288844e-02,3.6835946e-02
78,5.0000000e-01,7.0434785e-01,2.2749996e-01,2.2460649e-02,2.3226871e-03,2.7141210e-02,3.5306100e-02
79,5.0000000e-01,7.0434785e-01,3.6499977e-02,2.3296950e-02,9.0109613e-03,1.0778629e-02,2.7205223e-02
80,5.0000000e-01,7.0434785e-01,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
81,5.0000000e-01,8.8695657e-01,2.7105000e+00,-1.0153297e-02,-3.4229543e-02,2.8003440e-03,3.5813309e-02
82,5.0000000e-01,8.8695657e-01,2.5195000e+00,-1.9834631e-03,-2.8117750e-02,1.1019270e-02,3.0264936e-02
83,5.0000000e-01,8.8695657e-01,2.3285000e+00,2.8993324e-03,-1.8960614e-02,1.0822774e-02,2.2023702e-02
84,5.0000000e-01,8.8695657e-01,2.1375000e+00,4.2976765e-03,-1.2455679e-02,4.9919942e-03,1.4090208e-02
85,5.0000000e-01,8.8695657e-01,1.9464999e+00,5.1322770e-03,-5.9620203e-03,1.1866105e-02,1.4236938e-02
86,5.0000000e-01,8.8695657e-01,1.7555000e+00,6.1179749e-03,-2.8745949e-03,1.3429977e-02,1.5035198e-02
87,5.0000000e-01,8.8695657e-01,1.5645000e+00,7.1126502e-03,-4.3398736e-04,1.6660158e-02,1.8120127e-02
88,5.0000000e-01,8.8695657e-01,1.3735000e+00,7.7388696e-03,-3.1484975e-03,1.8866695e-02,2.0633839e-02
89,5.0000000e-01,8.8695657e-01,1.1824999e+00,8.5968757e-03,-6.0396385e-03,2.1047374e-02,2.3523934e-02
90,5.0000000e-01,8.8695657e-01,9.9149990e-01,9.3175285e-03,-1.0897542e-02,2.5061708e-02,2.8873205e-02
91,5.0000000e-01,8.8695657e-01,8.0049992e-01,9.9073332e-03,-1.3581569e-02,3.0855209e-02,3.5137702e-02
92,5.0000000e-01,8.8695657e-01,6.0949993e-01,9.3441363e-03,-1.5933627e-02,3.4783866e-02,3.9384145e-02
93,5.0000000e-01,8.8695657e-01,4.1849995e-01,8.7162424e-03,-1.5392693e-02,3.6275126e-02,4.0358301e-02
94,5.0000000e-01,8.8695657e-01,2.2749996e-01,6.2412093e-03,-1.4607787e-02,2.8560326e-02,3.2680765e-02
95,5.0000000e-01,8.8695657e-01,3.6499977e-02,1.0776929e-02,-6.6731935e-03,1.4203602e-02,1.9037228e-02
96,5.0000000e-01,8.8695657e-01,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
97,5.0000000e-01,1.0695653e+00,2.7105000e+00,-1.3621292e-02,-3.7059806e-02,1.2697569e-03,3.9504189e-02
98,5.0000000e-01,1.0695653e+00,2.5195000e+00,-4.1593160e-03,-3.1342562e-02,7.8097070e-03,3.2567587e-02
99,5.0000000e-01,1.0695653e+00,2.3285000e+00,2.8526997e-03,-2.4548581e-02,1.0845727e-02,2.6988897e-02
100,5.0000000e-01,1.0695653e+00,2.1375000e+00,5.5809072e-03,-1.7484553e-02,1.1106788e-02,2.1452665e-02
101,5.0000000e-01,1.0695653e+00,1.9464999e+00,7.0087612e-03,-1.1003556e-02,1.0560988e-02,1.6784977e-02
102,5.0000000e-01,1.0695653e+00,1.7555000e+00,7.8026745e-03,-6.4038103e-03,1.3054591e-02,1.6501904e-02
103,5.0000000e-01,1.0695653e+00,1.5645000e+00,8.8154385e-03,-2.4790755e-03,1.3894402e-02,1.6640678e-02
104,5.0000000e-01,1.0695653e+00,1.3735000e+00,9.2095844e-03,-4.9799052e-03,1.5263320e-02,1.8509047e-02
105,5.0000000e-01,1.0695653e+00,1.1824999e+00,9.0531409e-03,-7.4419817e-03,1.6584260e-02,2.0307146e-02
106,5.0000000e-01,1.0695653e+00,9.9149990e-01,8.8763367e-03,-1.2076600e-02,1.7999630e-02,2.3422645e-02
107,5.0000000e-01,1.0695653e+00,8.0049992e-01,8.5427072e-03,-1.5172224e-02,2.3315623e-02,2.9099699e-02
108,5.0000000e-01,1.0695653e+00,6.0949993e-01,6.3973479e-03,-1.8119860e-02,2.5036301e-02,3.1560607e-02
109,5.0000000e-01,1.0695653e+00,4.1849995e-01,2.5652093e-03,-1.7095737e-02,2.7218048e-02,3.2243863e-02
110,5.0000000e-01,1.0695653e+00,2.2749996e-01,1.6265789e-03,-1.6172905e-02,1.7625039e-02,2.3976043e-02
111,5.0000000e-01,1.0695653e+00,3.6499977e-02,-2.8235416e-03,-8.7052807e-03,9.6543077e-03,1.3302630e-02
112,5.0000000e-01,1.0695653e+00,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
113,5.0000000e-01,1.2521739e+00,2.7105000e+00,-1.7734282e-02,-3.8080547e-02,2.8746601e-04,4.2008515e-02
114,5.0000000e-01,1.2521739e+00,2.5195000e+00,-6.9463700e-03,-3.5125874e-02,5.6486758e-03,3.6248952e-02
115,5.0000000e-01,1.2521739e+00,2.3285000e+00,1.2650836e-03,-2.7577199e-02,9.8930746e-03,2.9325334e-02
116,5.0000000e-01,1.2521739e+00,2.1375000e+00,6.4393673e-03,-2.1467518e-02,1.2696034e-02,2.5758671e-02
117,5.0000000e-01,1.2521739e+00,1.9464999e+00,8.1769386e-03,-1.5279157e-02,1.5508873e-02,2.3255970e-02
118,5.0000000e-01,1.2521739e+00,1.7555000e+00,9.5923357e-03,-9.9414634e-03,1.6517222e-02,2.1532863e-02
119,5.0000000e-01,1.2521739e+00,1.5645000e+00,1.0798342e-02,-5.6775091e-03,1.6815631e-02,2.0775074e-02
120,5.0000000e-01,1.2521739e+00,1.3735000e+00,1.0536279e-02,-6.1772075e-03,1.6305316e-02,2.0372393e-02
121,5.0000000e-01,1.2521739e+00,1.1824999e+00,1.0060396e-02,-8.1399921e-03,1.4834417e-02,1.9685805e-02
122,5.0000000e-01,1.2521739e+00,9.9149990e-01,8.8438550e-03,-1.2805132e-02,1.3666384e-02,2.0711234e-02
123,5.0000000e-01,1.2521739e+00,8.0049992e-01,6.5101809e-03,-1.6631788e-02,1.5793389e-02,2.3841769e-02
124,5.0000000e-01,1.2521739e+00,6.0949993e-01,2.5977432e-03,-1.8706014e-02,1.7261460e-02,2.5585568e-02
125,5.0000000e-01,1.2521739e+00,4.1849995e-01,-1.7876899e-03,-1.8918708e-02,1.5819775e-02,2.4726072e-02
126,5.0000000e-01,1.2521739e+00,2.2749996e-01,-9.5452238e-03,-1.5797142e-02,8.9669842e-03,2.0519936e-02
127,5.0000000e-01,1.2521739e+00,3.6499977e-02,-6.4234454e-03,-9.4289221e-03,9.5194113e-03,1.4858817e-02
128,5.0000000e-01,1.2521739e+00,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
129,5.0000000e-01,1.4347826e+00,2.7105000e+00,-2.2339085e-02,-3.9832011e-02,6.5773563e-04,4.5673367e-02
130,5.0000000e-01,1.4347826e+00,2.5195000e+00,-9.5708622e-03,-3.7551060e-02,2.1238234e-03,3.8809717e-02
131,5.0000000e-01,1.4347826e+00,2.3285000e+00,-7.0056267e-04,-3.0488163e-02,5.7237782e-03,3.1028705e-02
132,5.0000000e-01,1.4347826e+00,2.1375000e+00,5.6356359e-03,-2.4170555e-02,1.1447699e-02,2.7331775e-02
133,5.0000000e-01,1.4347826e+00,1.9464999e+00,8.5295364e-03,-2.0284615e-02,1.3077965e-02,2.5597887e-02
134,5.0000000e-01,1.4347826e+00,1.7555000e+00,1.0258312e-02,-1.5477239e-02,1.4436540e-02,2.3520024e-02
135,5.0000000e-01,1.4347826e+00,1.5645000e+00,1.2145601e-02,-1.1372272e-02,1.7015256e-02,2.3798384e-02
136,5.0000000e-01,1.4347826e+00,1.3735000e+00,1.2305334e-02,-1.0134837e-02,1.6383007e-02,2.2859113e-02
137,5.0000000e-01,1.4347826e+00,1.1824999e+00,1.2083853e-02,-1.0900014e-02,1.5744012e-02,2.2642961e-02
138,5.0000000e-01,1.4347826e+00,9.9149990e-01,9.3976669e-03,-1.2494692e-02,1.5017685e-02,2.1678660e-02
139,5.0000000e-01,1.4347826e+00,8.0049992e-01,5.6724856e-03,-1.5005502e-02,1.7787093e-02,2.3952512e-02
140,5.0000000e-01,1.4347826e+00,6.0949993e-01,-2.8843264e-04,-1.6761571e-02,1.5617730e-02,2.2911720e-02
141,5.0000000e-01,1.4347826e+00,4.1849995e-01,-5.3773485e-03,-1.4011247e-02,1.8679023e-02,2.3961151e-02
142,5.0000000e-01,1.4347826e+00,2.2749996e-01,-1.2871078e-02,-1.0950793e-02,1.1569979e-02,2.0480452e-02
143,5.0000000e-01,1.4347826e+00,3.6499977e-02,-7.1643256e-03,-3.1837057e-03,8.6233374e-03,1.1654419e-02
144,5.0000000e-01,1.4347826e+00,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
145,5.0000000e-01,1.6173913e+00,2.7105000e+00,-2.6737414e-02,-4.1855864e-02,-1.2902154e-04,4.9667083e-02
146,5.0000000e-01,1.6173913e+00,2.5195000e+00,-1.3447472e-02,-3.8774095e-02,1.2177808e-03,4.1057862e-02
147,5.0000000e-01,1.6173913e+00,2.3285000e+00,-3.1432642e-03,-3.1762626e-02,6.6007734e-03,3.2593168e-02
148,5.0000000e-01,1.6173913e+00,2.1375000e+00,4.7677550e-03,-2.6434492e-02,9.4838440e-03,2.8486088e-02
149,5.0000000e-01,1.6173913e+00,1.9464999e+00,7.9048229e-03,-2.3109682e-02,1.1835611e-02,2.7140841e-02
150,5.0000000e-01,1.6173913e+00,1.7555000e+00,1.0372899e-02,-1.8717550e-02,1.5714994e-02,2.6550042e-02
151,5.0000000e-01,1.6173913e+00,1.5645000e+00,1.2593376e-02,-1.6029622e-02,1.8010795e-02,2.7201667e-02
152,5.0000000e-01,1.6173913e+00,1.3735000e+00,1.3009887e-02,-1.3541894e-02,1.7853972e-02,2.5911471e-02
153,5.0000000e-01,1.6173913e+00,1.1824999e+00,1.2618991e-02,-1.2993606e-02,1.5693609e-02,2.3965852e-02
154,5.0000000e-01,1.6173913e+00,9.9149990e-01,9.2602074e-03,-1.3313061e-02,1.6399100e-02,2.3063380e-02
155,5.0000000e-01,1.6173913e+00,8.0049992e-01,4.2485828e-03,-1.4670331e-02,1.4096281e-02,2.0783989e-02
156,5.0000000e-01,1.6173913e+00,6.0949993e-01,-3.0381861e-03,-1.2480590e-02,1.3969271e-02,1.8977255e-02
157,5.0000000e-01,1.6173913e+00,4.1849995e-01,-7.7936784e-03,-1.0256682e-02,1.6166147e-02,2.0670880e-02
158,5.0000000e-01,1.6173913e+00,2.2749996e-01,-1.4237423e-02,-3.3670594e-03,6.1782622e-03,1.5881190e-02
159,5.0000000e-01,1.6173913e+00,3.6499977e-02,-6.1851912e-03,1.5600098e-03,7.7628512e-03,1.0047491e-02
160,5.0000000e-01,1.6173913e+00,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
161,5.0000000e-01,1.8000000e+00,2.7105000e+00,-3.0179411e-02,-4.2738073e-02,6.4856251e-04,5.2323613e-02
162,5.0000000e-01,1.8000000e+00,2.5195000e+00,-1.6479598e-02,-3.9149038e-02,6.5563357e-04,4.2481221e-02
163,5.0000000e-01,1.8000000e+00,2.3285000e+00,-5.1249904e-03,-3.2741155e-02,2.7396469e-03,3.3252887e-02
164,5.0000000e-01,1.8000000e+00,2.1375000e+00,3.4331339e-03,-2.7642656e-02,5.0459797e-03,2.8308386e-02
165,5.0000000e-01,1.8000000e+00,1.9464999e+00,7.4116001e-03,-2.4573460e-02,9.3442947e-03,2.7314879e-02
166,5.0000000e-01,1.8000000e+00,1.7555000e+00,1.0213160e-02,-2.2029305e-02,1.2820289e-02,2.7458308e-02
167,5.0000000e-01,1.8000000e+00,1.5645000e+00,1.2672802e-02,-1.9891968e-02,1.5975570e-02,2.8487001e-02
168,5.0000000e-01,1.8000000e+00,1.3735000e+00,1.3726292e-02,-1.7592978e-02,1.7036904e-02,2.8074544e-02
169,5.0000000e-01,1.8000000e+00,1.1824999e+00,1.2776875e-02,-1.5835756e-02,1.6699605e-02,2.6322927e-02
170,5.0000000e-01,1.8000000e+00,9.9149990e-01,9.0736393e-03,-1.3806538e-02,1.7185034e-02,2.3838557e-02
171,5.0000000e-01,1.8000000e+00,8.0049992e-01,2.8981478e-03,-1.0889092e-02,1.7412985e-02,2.0740869e-02
172,5.0000000e-01,1.8000000e+00,6.0949993e-01,-4.4026258e-03,-6.5002153e-03,1.9033054e-02,2.0588664e-02
173,5.0000000e-01,1.8000000e+00,4.1849995e-01,-1.0272058e-02,-2.4340516e-03,1.4730504e-02,1.8122569e-02
174,5.0000000e-01,1.8000000e+00,2.2749996e-01,-1.5177213e-02,2.5521144e-03,9.0802517e-03,1.7869305e-02
175,5.0000000e-01,1.8000000e+00,3.6499977e-02,-5.9420243e-03,5.7088863e-03,2.8999615e-03,8.7354910e-03
176,5.0000000e-01,1.8000000e+00,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
177,5.0000000e-01,1.9826088e+00,2.7105000e+00,-3.3692099e-02,-4.3100886e-02,1.1937632e-03,5.4719914e-02
178,5.0000000e-01,1.9826088e+00,2.5195000e+00,-2.0009117e-02,-3.9307661e-02,-1.4386327e-03,4.4130791e-02
179,5.0000000e-01,1.9826088e+00,2.3285000e+00,-8.0521638e-03,-3.2533333e-02,-1.8536218e-04,3.3515509e-02
180,5.0000000e-01,1.9826088e+00,2.1375000e+00,2.1228425e-03,-2.6972085e-02,1.6777861e-03,2.7107468e-02
181,5.0000000e-01,1.9826088e+00,1.9464999e+00,6.5978523e-03,-2.5166593e-02,4.7949334e-03,2.6455253e-02
182,5.0000000e-01,1.9826088e+00,1.7555000e+00,1.0072071e-02,-2.3588944e-02,8.4648822e-03,2.7009983e-02
183,5.0000000e-01,1.9826088e+00,1.5645000e+00,1.3250466e-02,-2.2554580e-02,1.2207213e-02,2.8866936e-02
184,5.0000000e-01,1.9826088e+00,1.3735000e+00,1.4044851e-02,-2.0469926e-02,1.3145521e-02,2.8090576e-02
185,5.0000000e-01,1.9826088e+00,1.1824999e+00,1.3539504e-02,-1.8140214e-02,1.3741100e-02,2.6480244e-02
186,5.0000000e-01,1.9826088e+00,9.9149990e-01,8.4141912e-03,-1.4684435e-02,1.4789423e-02,2.2475727e-02
187,5.0000000e-01,1.9826088e+00,8.0049992e-01,1.9508867e-03,-1.0898495e-02,1.4784310e-02,1.8470488e-02
188,5.0000000e-01,1.9826088e+00,6.0949993e-01,-5.3856024e-03,-4.4546807e-03,9.0282504e-03,1.1417451e-02
189,5.0000000e-01,1.9826088e+00,4.1849995e-01,-1.1704031e-02,8.0865441e-04,9.1766026e-03,1.4894573e-02
190,5.0000000e-01,1.9826088e+00,2.2749996e-01,-1.8244820e-02,7.0092459e-03,3.7098452e-03,1.9893866e-02
191,5.0000000e-01,1.9826088e+00,3.6499977e-02,-7.7862572e-03,7.7042677e-03,2.9239981e-03,1.1337165e-02
192,5.0000000e-01,1.9826088e+00,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
193,5.0000000e-01,2.1652174e+00,2.7105000e+00,-3.6543407e-02,-4.3090224e-02,-4.1557243e-05,5.6499466e-02
194,5.0000000e-01,2.1652174e+00,2.5195000e+00,-2.3566818e-02,-3.8809277e-02,-3.8745133e-03,4.5569360e-02
195,5.0000000e-01,2.1652174e+00,2.3285000e+00,-1.0139035e-02,-3.1817906e-02,-3.7099915e-03,3.3599749e-02
196,5.0000000e-01,2.1652174e+00,2.1375000e+00,7.6744368e-04,-2.6681442e-02,-2.5908584e-03,2.6817920e-02
197,5.0000000e-01,2.1652174e+00,1.9464999e+00,5.9431493e-03,-2.5797881e-02,2.4906074e-04,2.6474776e-02
198,5.0000000e-01,2.1652174e+00,1.7555000e+00,1.0579979e-02,-2.5293797e-02,4.5565991e-03,2.7793430e-02
199,5.0000000e-01,2.1652174e+00,1.5645000e+00,1.3820502e-02,-2.4841629e-02,8.1272367e-03,2.9566277e-02
200,5.0000000e-01,2.1652174e+00,1.3735000e+00,1.5354534e-02,-2.2833932e-02,1.2304198e-02,3.0142054e-02
201,5.0000000e-01,2.1652174e+00,1.1824999e+00,1.3427020e-02,-1.9739704e-02,1.1388498e-02,2.6450684e-02
202,5.0000000e-01,2.1652174e+00,9.9149990e-01,7.8224149e-03,-1.5011716e-02,1.2316968e-02,2.0934409e-02
203,5.0000000e-01,2.1652174e+00,8.0049992e-01,7.8259525e-04,-9.2109572e-03,7.0397705e-03,1.1619491e-02
204,5.0000000e-01,2.1652174e+00,6.0949993e-01,-6.4150775e-03,-2.4734337e-03,6.1277645e-03,9.2098098e-03
205,5.0000000e-01,2.1652174e+00,4.1849995e-01,-1.2357064e-02,3.5725962e-03,4.1756611e-03,1.3523927e-02
206,5.0000000e-01,2.1652174e+00,2.2749996e-01,-1.6309373e-02,1.0334083e-02,4.3374840e-03,1.9788954e-02
207,5.0000000e-01,2.1652174e+00,3.6499977e-02,-9.0576839e-03,9.7331572e-03,3.1947508e-03,1.3674152e-02
208,5.0000000e-01,2.1652174e+00,-1.5450001e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
209,5.0000000e-01,2.3478260e+00,2.7105000e+00,-4.0289972e-02,-4.3227851e-02,-2.0085261e-03,5.9126671e-02
