Length Units,meter
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) Velocity Magnitude - m/s
61,4.0999813e+00,3.0000000e+00,2.7041333e+00,5.0720252e-02,-3.1735901e-02,-8.4348721e-03,6.0422331e-02
62,4.0999837e+00,3.0000000e+00,2.5004001e+00,5.1833332e-02,-3.0510580e-02,-1.2054099e-02,6.1342407e-02
63,4.0999866e+00,3.0000000e+00,2.2966666e+00,2.4317862e-02,-2.8316747e-02,-1.3850098e-02,3.9812334e-02
64,4.0999894e+00,3.0000000e+00,2.0929332e+00,7.7340258e-03,-2.7417086e-02,-1.8611573e-02,3.4027964e-02
65,4.0999918e+00,3.0000000e+00,1.8892001e+00,-1.5749102e-03,-2.7148662e-02,-2.0037608e-02,3.3779223e-02
66,4.0999947e+00,3.0000000e+00,1.6854668e+00,-5.3449823e-03,-2.6336743e-02,-1.4475509e-02,3.0524306e-02
67,4.0999970e+00,3.0000000e+00,1.4817333e+00,-7.2607547e-03,-2.4929231e-02,-5.8097839e-03,2.6607117e-02
68,4.0999999e+00,2.9999998e+00,1.2780000e+00,-8.3079245e-03,-2.3285113e-02,5.8007329e-03,2.5394224e-02
69,4.1000023e+00,2.9999998e+00,1.0742667e+00,-6.2070410e-03,-1.9315133e-02,1.9514257e-02,2.8149741e-02
70,4.1000051e+00,2.9999998e+00,8.7053329e-01,-3.4625328e-03,-1.4106305e-02,2.3566604e-02,2.7683239e-02
71,4.1000080e+00,2.9999998e+00,6.6679984e-01,-1.6331059e-03,-7.5609465e-03,2.7783789e-02,2.8840492e-02
72,4.1000104e+00,2.9999998e+00,4.6306661e-01,-6.2277797e-04,6.9302414e-04,2.1324484e-02,2.1344829e-02
73,4.1000133e+00,2.9999998e+00,2.5933316e-01,-6.8682549e-04,9.0217721e-03,1.0242343e-02,1.3666371e-02
74,4.1000156e+00,2.9999998e+00,5.5599973e-02,-2.6634792e-03,1.5911303e-02,-6.8888385e-03,1.7541943e-02
75,4.1000185e+00,2.9999998e+00,-1.4813349e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
76,4.0999813e+00,2.8000000e+00,2.7041333e+00,4.5463461e-02,-3.0659711e-02,-6.2664817e-03,5.5192508e-02
77,4.0999837e+00,2.8000000e+00,2.5004001e+00,4.5899697e-02,-2.5185231e-02,-8.6032916e-03,5.3057466e-02
78,4.0999866e+00,2.8000000e+00,2.2966666e+00,2.0169673e-02,-2.4582779e-02,-9.4201090e-03,3.3164248e-02
79,4.0999894e+00,2.8000000e+00,2.0929332e+00,3.6207617e-03,-2.5474744e-02,-1.5419201e-02,2.9997071e-02
80,4.0999918e+00,2.8000000e+00,1.8892001e+00,-3.0695915e-03,-2.6632663e-02,-1.7318958e-02,3.1916570e-02
81,4.0999947e+00,2.8000000e+00,1.6854668e+00,-6.0898564e-03,-2.7087035e-02,-1.5309148e-02,3.1704318e-02
82,4.0999970e+00,2.8000000e+00,1.4817333e+00,-8.3459578e-03,-2.7256597e-02,-4.7959145e-03,2.8906364e-02
83,4.0999999e+00,2.7999997e+00,1.2780000e+00,-6.2630544e-03,-2.4788363e-02,-6.4879642e-03,2.6377689e-02
84,4.1000023e+00,2.7999997e+00,1.0742667e+00,-5.7374090e-03,-2.0130407e-02,1.0125734e-02,2.3252562e-02
85,4.1000051e+00,2.7999997e+00,8.7053329e-01,-9.5443276e-04,-1.4183339e-02,4.8875865e-03,1.5032183e-02
86,4.1000080e+00,2.7999997e+00,6.6679984e-01,1.6247213e-03,-7.0907013e-03,1.9358683e-03,7.5276392e-03
87,4.1000104e+00,2.7999997e+00,4.6306664e-01,4.1395486e-03,3.2370405e-03,-9.1368705e-04,5.3337715e-03
88,4.1000133e+00,2.7999997e+00,2.5933319e-01,3.9615990e-03,1.1831134e-02,-5.2213022e-03,1.3525235e-02
89,4.1000156e+00,2.7999997e+00,5.5599988e-02,-2.6975004e-03,9.8274266e-03,-9.5121870e-03,1.3940464e-02
90,4.1000185e+00,2.7999997e+00,-1.4813346e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
91,4.0999813e+00,2.6000001e+00,2.7041333e+00,3.5218358e-02,-3.3008482e-02,-4.9396204e-03,4.8521053e-02
92,4.0999837e+00,2.6000001e+00,2.5004001e+00,2.9015061e-02,-2.5379943e-02,-1.0387316e-02,3.9923821e-02
93,4.0999866e+00,2.6000001e+00,2.2966666e+00,1.3412462e-02,-2.1494186e-02,-1.0868251e-02,2.7568335e-02
94,4.0999894e+00,2.6000001e+00,2.0929332e+00,-7.8246684e-04,-2.3528690e-02,-1.4766080e-02,2.7789360e-02
95,4.0999918e+00,2.6000001e+00,1.8892001e+00,-5.0188769e-03,-2.5648095e-02,-1.3673333e-02,2.9495319e-02
96,4.0999947e+00,2.6000001e+00,1.6854668e+00,-7.0229797e-03,-2.7091365e-02,-1.1265840e-02,3.0169249e-02
97,4.0999970e+00,2.6000001e+00,1.4817333e+00,-8.3401762e-03,-2.8081266e-02,-6.5306313e-03,3.0012751e-02
98,4.0999999e+00,2.5999999e+00,1.2780000e+00,-7.5067980e-03,-2.5485637e-02,-1.6363491e-03,2.6618551e-02
99,4.1000023e+00,2.5999999e+00,1.0742667e+00,-4.7953320e-03,-2.0371495e-02,3.0292599e-03,2.1146381e-02
100,4.1000051e+00,2.5999999e+00,8.7053329e-01,-1.2360923e-03,-1.3053828e-02,5.2436325e-03,1.4121828e-02
101,4.1000080e+00,2.5999999e+00,6.6679984e-01,4.6943403e-03,-7.5073214e-03,-1.3233452e-02,1.5922341e-02
102,4.1000104e+00,2.5999999e+00,4.6306664e-01,5.7317261e-03,2.5810027e-03,-1.0626597e-02,1.2346612e-02
103,4.1000133e+00,2.5999999e+00,2.5933319e-01,1.7340302e-03,7.1201189e-03,-6.3825645e-03,9.7180288e-03
104,4.1000156e+00,2.5999999e+00,5.5600006e-02,-5.3260881e-03,4.5776106e-03,-7.6838802e-03,1.0409791e-02
105,4.1000185e+00,2.5999999e+00,-1.4813344e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
106,4.0999813e+00,2.3999999e+00,2.7041333e+00,3.0087607e-02,-3.7197467e-02,-7.2795926e-03,4.8393264e-02
107,4.0999837e+00,2.3999999e+00,2.5004001e+00,2.0168617e-02,-3.1902090e-02,-1.1655487e-02,3.9501481e-02
108,4.0999866e+00,2.3999999e+00,2.2966666e+00,7.9984600e-03,-2.5532646e-02,-1.7180832e-02,3.1797364e-02
109,4.0999894e+00,2.3999999e+00,2.0929332e+00,-1.7886655e-03,-2.2830272e-02,-1.6444206e-02,2.8192775e-02
110,4.0999918e+00,2.3999999e+00,1.8892001e+00,-4.8549250e-03,-2.2835573e-02,-1.6715875e-02,2.8713310e-02
111,4.0999947e+00,2.3999999e+00,1.6854668e+00,-7.1021691e-03,-2.4915885e-02,-8.1140650e-03,2.7149221e-02
112,4.0999970e+00,2.3999999e+00,1.4817333e+00,-6.7213420e-03,-2.4947908e-02,-5.5562514e-03,2.6428137e-02
113,4.0999999e+00,2.3999996e+00,1.2780000e+00,-6.0248729e-03,-2.3371335e-02,3.0249637e-04,2.4137314e-02
114,4.1000023e+00,2.3999996e+00,1.0742667e+00,-2.5812471e-03,-1.9733941e-02,-2.2989940e-03,2.0034386e-02
115,4.1000051e+00,2.3999996e+00,8.7053329e-01,1.0190926e-03,-1.2590928e-02,-1.4453493e-03,1.2714522e-02
116,4.1000080e+00,2.3999996e+00,6.6679984e-01,3.1978032e-03,-5.9355656e-03,-2.1575238e-03,7.0789685e-03
117,4.1000104e+00,2.3999996e+00,4.6306667e-01,3.3579250e-03,3.4079072e-04,-7.0959702e-03,7.8577725e-03
118,4.1000133e+00,2.3999996e+00,2.5933322e-01,2.6293506e-04,4.2121699e-03,-6.5722531e-03,7.8106355e-03
119,4.1000156e+00,2.3999996e+00,5.5600025e-02,-6.9349129e-03,2.6596577e-03,-5.5384091e-03,9.2650298e-03
120,4.1000185e+00,2.3999996e+00,-1.4813343e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
121,4.0999813e+00,2.2000000e+00,2.7041333e+00,2.7216811e-02,-4.0625736e-02,-7.1924105e-03,4.9426064e-02
122,4.0999837e+00,2.2000000e+00,2.5004001e+00,1.5856592e-02,-3.7815787e-02,-1.3473921e-02,4.3162622e-02
123,4.0999866e+00,2.2000000e+00,2.2966666e+00,7.5762165e-03,-3.0681774e-02,-1.8268894e-02,3.6503736e-02
124,4.0999894e+00,2.2000000e+00,2.0929332e+00,-1.1188731e-03,-2.5586370e-02,-1.8709980e-02,3.1717151e-02
125,4.0999918e+00,2.2000000e+00,1.8892001e+00,-5.0904043e-03,-2.3297317e-02,-1.4953519e-02,2.8147558e-02
126,4.0999947e+00,2.2000000e+00,1.6854668e+00,-6.2047401e-03,-2.3267742e-02,-1.0555733e-02,2.6292777e-02
127,4.0999970e+00,2.2000000e+00,1.4817333e+00,-7.3602614e-03,-2.3396635e-02,-1.1575626e-03,2.4554346e-02
128,4.0999999e+00,2.1999998e+00,1.2780000e+00,-6.3050129e-03,-2.1667054e-02,1.7541149e-03,2.2633854e-02
129,4.1000023e+00,2.1999998e+00,1.0742667e+00,-4.3511977e-03,-2.0111272e-02,7.7589629e-03,2.1990854e-02
130,4.1000051e+00,2.1999998e+00,8.7053335e-01,6.4570620e-04,-1.3326792e-02,4.2955729e-04,1.3349339e-02
131,4.1000080e+00,2.1999998e+00,6.6679990e-01,4.7206101e-03,-5.3580157e-03,-6.3637266e-04,7.1692020e-03
132,4.1000104e+00,2.1999998e+00,4.6306670e-01,4.7380608e-03,1.1589130e-03,-5.3155813e-03,7.2144093e-03
133,4.1000133e+00,2.1999998e+00,2.5933325e-01,-2.8769053e-03,8.9354790e-04,-2.3594422e-03,3.8264839e-03
134,4.1000156e+00,2.1999998e+00,5.5600040e-02,-1.1275190e-02,-2.1620176e-03,-8.4423488e-03,1.4250525e-02
135,4.1000185e+00,2.1999998e+00,-1.4813341e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
136,4.0999813e+00,1.9999999e+00,2.7041333e+00,2.5392964e-02,-4.0794365e-02,-8.2925884e-03,4.8762176e-02
137,4.0999837e+00,1.9999999e+00,2.5004001e+00,1.3595139e-02,-4.0667593e-02,-1.4329546e-02,4.5210805e-02
138,4.0999866e+00,1.9999999e+00,2.2966666e+00,6.5934355e-03,-3.3841476e-02,-1.8499263e-02,3.9127249e-02
139,4.0999894e+00,1.9999999e+00,2.0929332e+00,-1.7391238e-03,-2.7838584e-02,-2.2741893e-02,3.5988957e-02
140,4.0999918e+00,1.9999998e+00,1.8892002e+00,-5.1019075e-03,-2.5350254e-02,-1.6779415e-02,3.0825535e-02
141,4.0999947e+00,1.9999998e+00,1.6854669e+00,-5.4529225e-03,-2.2509508e-02,-1.2213011e-02,2.6183391e-02
142,4.0999970e+00,1.9999998e+00,1.4817334e+00,-6.3585765e-03,-2.1642027e-02,-1.9513109e-03,2.2641035e-02
143,4.0999999e+00,1.9999998e+00,1.2780001e+00,-6.2061199e-03,-2.0265035e-02,3.8558943e-03,2.1541947e-02
144,4.1000023e+00,1.9999998e+00,1.0742668e+00,-4.6954155e-03,-1.8883666e-02,9.0664672e-03,2.1467198e-02
145,4.1000051e+00,1.9999998e+00,8.7053335e-01,-2.6972394e-04,-1.4333701e-02,4.0855710e-03,1.4907032e-02
146,4.1000080e+00,1.9999996e+00,6.6679990e-01,5.3447159e-03,-4.5960131e-03,-1.4399257e-03,7.1946308e-03
147,4.1000104e+00,1.9999996e+00,4.6306670e-01,5.3449990e-03,1.7375960e-03,-7.5476663e-03,9.4103944e-03
148,4.1000133e+00,1.9999996e+00,2.5933325e-01,-3.3704177e-03,-9.6115808e-05,-1.1318005e-03,3.5566736e-03
149,4.1000156e+00,1.9999996e+00,5.5600058e-02,-1.1609852e-02,-3.2613883e-03,-7.5221886e-03,1.4212974e-02
150,4.1000185e+00,1.9999996e+00,-1.4813340e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
151,4.0999813e+00,1.8000000e+00,2.7041333e+00,2.4968930e-02,-4.1020814e-02,-5.6582587e-03,4.8354633e-02
152,4.0999837e+00,1.8000000e+00,2.5004001e+00,1.3883606e-02,-4.1709248e-02,-1.2433848e-02,4.5683876e-02
153,4.0999866e+00,1.8000000e+00,2.2966666e+00,6.0763666e-03,-3.5704121e-02,-1.7261898e-02,4.0120814e-02
154,4.0999894e+00,1.8000000e+00,2.0929332e+00,-1.5161166e-03,-2.9207530e-02,-1.7394228e-02,3.4028482e-02
155,4.0999918e+00,1.7999998e+00,1.8892002e+00,-4.3502585e-03,-2.6981607e-02,-1.9156909e-02,3.3375427e-02
156,4.0999947e+00,1.7999998e+00,1.6854669e+00,-5.3725378e-03,-2.4088576e-02,-9.4657959e-03,2.6433406e-02
157,4.0999970e+00,1.7999998e+00,1.4817334e+00,-5.6313202e-03,-2.0608138e-02,-3.5914085e-03,2.1663457e-02
158,4.0999999e+00,1.7999998e+00,1.2780001e+00,-5.4111802e-03,-1.8113544e-02,-1.0057229e-03,1.8931266e-02
159,4.1000023e+00,1.7999998e+00,1.0742668e+00,-3.9566420e-03,-1.7163096e-02,2.6238738e-03,1.7807627e-02
160,4.1000051e+00,1.7999998e+00,8.7053335e-01,-4.9736153e-04,-1.3227489e-02,1.7609107e-03,1.3353450e-02
161,4.1000080e+00,1.7999997e+00,6.6679990e-01,4.1622454e-03,-3.9414326e-03,-2.8816098e-04,5.7395310e-03
162,4.1000104e+00,1.7999997e+00,4.6306673e-01,4.4263946e-03,2.2066233e-03,-7.0735910e-03,8.6312136e-03
163,4.1000133e+00,1.7999997e+00,2.5933328e-01,-3.1349324e-03,-6.5360009e-04,-9.3002059e-04,3.3346564e-03
164,4.1000156e+00,1.7999997e+00,5.5600077e-02,-1.2019644e-02,-3.9911554e-03,-1.0397250e-02,1.6386090e-02
165,4.1000185e+00,1.7999997e+00,-1.4813338e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
166,4.0999813e+00,1.5999999e+00,2.7041333e+00,2.3568381e-02,-4.0406536e-02,-2.7395857e-03,4.6857893e-02
167,4.0999837e+00,1.5999999e+00,2.5004001e+00,1.2728513e-02,-4.1998845e-02,-1.0384169e-02,4.5097109e-02
168,4.0999866e+00,1.5999999e+00,2.2966666e+00,4.8668897e-03,-3.5858903e-02,-1.2821866e-02,3.8392026e-02
169,4.0999894e+00,1.5999999e+00,2.0929332e+00,-1.3487496e-03,-3.0469194e-02,-1.8540490e-02,3.5692304e-02
170,4.0999918e+00,1.5999998e+00,1.8892002e+00,-3.5807334e-03,-2.6788482e-02,-1.6276626e-02,3.1549532e-02
171,4.0999947e+00,1.5999998e+00,1.6854669e+00,-5.6450167e-03,-2.4456719e-02,-1.0862828e-02,2.7349558e-02
172,4.0999970e+00,1.5999998e+00,1.4817334e+00,-6.6499915e-03,-2.0544801e-02,-8.3272316e-04,2.1610290e-02
173,4.0999999e+00,1.5999998e+00,1.2780001e+00,-7.0766401e-03,-1.6453853e-02,3.8202503e-03,1.8313996e-02
174,4.1000023e+00,1.5999998e+00,1.0742668e+00,-7.1274582e-03,-1.5368162e-02,1.1928932e-02,2.0719085e-02
175,4.1000051e+00,1.5999998e+00,8.7053341e-01,-2.7448302e-03,-1.1800175e-02,6.6064280e-03,1.3799388e-02
176,4.1000080e+00,1.5999997e+00,6.6679996e-01,1.2465924e-03,-6.6027422e-03,9.3717799e-03,1.1531715e-02
177,4.1000104e+00,1.5999997e+00,4.6306673e-01,2.6696427e-03,-2.3760940e-03,2.1658114e-03,4.1789417e-03
178,4.1000133e+00,1.5999997e+00,2.5933328e-01,-1.1431134e-03,-5.4111634e-04,-3.5915463e-03,3.8077184e-03
179,4.1000156e+00,1.5999997e+00,5.5600092e-02,-1.2733526e-02,-4.9286867e-03,-4.1757310e-03,1.4278353e-02
180,4.1000185e+00,1.5999997e+00,-1.4813335e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
181,4.0999813e+00,1.3999999e+00,2.7041333e+00,2.2721758e-02,-3.9239291e-02,-1.8829205e-03,4.5382217e-02
182,4.0999837e+00,1.3999999e+00,2.5004001e+00,1.1851574e-02,-4.1729901e-02,-7.8886952e-03,4.4091679e-02
183,4.0999866e+00,1.3999999e+00,2.2966666e+00,3.9058435e-03,-3.6055420e-02,-1.1735503e-02,3.8117856e-02
184,4.0999894e+00,1.3999999e+00,2.0929332e+00,-1.5717105e-04,-3.1008232e-02,-1.5610062e-02,3.4716122e-02
185,4.0999918e+00,1.3999997e+00,1.8892002e+00,-3.7035458e-03,-2.6635213e-02,-1.6367119e-02,3.1480681e-02
186,4.0999947e+00,1.3999997e+00,1.6854669e+00,-6.0151801e-03,-2.4387289e-02,-7.7660442e-03,2.6291324e-02
187,4.0999970e+00,1.3999997e+00,1.4817334e+00,-7.5859418e-03,-2.1291386e-02,-3.7647435e-04,2.2605561e-02
188,4.0999999e+00,1.3999997e+00,1.2780001e+00,-8.3195819e-03,-1.6267328e-02,1.0000147e-03,1.8298673e-02
189,4.1000023e+00,1.3999997e+00,1.0742668e+00,-8.6473459e-03,-1.3515774e-02,1.3536409e-02,2.0992549e-02
190,4.1000051e+00,1.3999997e+00,8.7053341e-01,-6.0029756e-03,-1.1433674e-02,1.7853688e-02,2.2034492e-02
191,4.1000080e+00,1.3999996e+00,6.6679996e-01,-1.9242493e-03,-9.8511819e-03,1.1467265e-02,1.5239642e-02
192,4.1000104e+00,1.3999996e+00,4.6306676e-01,2.2779221e-03,-7.4922652e-03,1.2519561e-02,1.4766935e-02
193,4.1000133e+00,1.3999996e+00,2.5933331e-01,1.5244267e-03,-5.3171804e-03,3.9377566e-03,6.7898608e-03
194,4.1000156e+00,1.3999996e+00,5.5600110e-02,-1.4874061e-03,9.6713688e-05,-8.3346805e-03,8.4669134e-03
195,4.1000185e+00,1.3999996e+00,-1.4813334e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
196,4.0999813e+00,1.1999998e+00,2.7041335e+00,2.1418225e-02,-3.8008638e-02,-2.0595787e-03,4.3676525e-02
197,4.0999837e+00,1.1999998e+00,2.5004003e+00,1.1038611e-02,-3.9824031e-02,-4.1098516e-03,4.1529451e-02
198,4.0999866e+00,1.1999998e+00,2.2966669e+00,3.0691323e-03,-3.5782296e-02,-1.1225229e-02,3.7627093e-02
199,4.0999894e+00,1.1999998e+00,2.0929334e+00,-3.2428699e-04,-3.0485474e-02,-1.1352275e-02,3.2532193e-02
200,4.0999918e+00,1.1999997e+00,1.8892002e+00,-2.7539374e-03,-2.6368337e-02,-1.1926629e-02,2.9070910e-02
201,4.0999947e+00,1.1999997e+00,1.6854669e+00,-5.7150428e-03,-2.0921741e-02,-1.4794276e-02,2.6253600e-02
202,4.0999970e+00,1.1999997e+00,1.4817334e+00,-7.7561182e-03,-1.8954100e-02,-7.2463318e-03,2.1723827e-02
203,4.0999999e+00,1.1999997e+00,1.2780001e+00,-9.4153415e-03,-1.4018208e-02,-4.1646762e-03,1.7392622e-02
204,4.1000023e+00,1.1999997e+00,1.0742668e+00,-1.0443334e-02,-9.4549637e-03,7.1608499e-03,1.5803080e-02
205,4.1000051e+00,1.1999997e+00,8.7053341e-01,-7.2937249e-03,-8.2090311e-03,4.4101295e-03,1.1833675e-02
206,4.1000080e+00,1.1999996e+00,6.6679996e-01,-3.9979815e-03,-9.4653731e-03,1.5654615e-03,1.0393643e-02
207,4.1000104e+00,1.1999996e+00,4.6306676e-01,2.2188860e-03,-1.1211312e-02,9.0194009e-03,1.4559072e-02
