Length Units,meter
Node,X(m),Y(m),Z(m),VX(m/s),VY(m/s),VZ(m/s),(1) Velocity Magnitude - m/s
20,1.1000191e+00,3.8222220e+00,-1.7360042e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
21,1.0999811e+00,3.6666667e+00,2.7296000e+00,-9.1475844e-02,1.0736719e-02,-1.1683102e-02,9.2841811e-02
22,1.0999831e+00,3.6666667e+00,2.5767999e+00,-1.0425501e-01,1.9097304e-03,-1.6819738e-02,1.0562035e-01
23,1.0999851e+00,3.6666667e+00,2.4240000e+00,-9.3192980e-02,-3.7593129e-03,-1.5519057e-02,9.4551072e-02
24,1.0999870e+00,3.6666667e+00,2.2711999e+00,-7.2495341e-02,-2.3174169e-03,-1.1831705e-02,7.3491052e-02
25,1.0999891e+00,3.6666667e+00,2.1183999e+00,-5.4864772e-02,-6.0060289e-04,-9.6767340e-03,5.5714834e-02
26,1.0999911e+00,3.6666667e+00,1.9655999e+00,-3.9770000e-02,3.3541667e-04,-1.0408002e-02,4.1110728e-02
27,1.0999931e+00,3.6666667e+00,1.8127999e+00,-2.7284145e-02,1.2972864e-03,-1.4341205e-02,3.0850895e-02
28,1.0999951e+00,3.6666667e+00,1.6599998e+00,-1.9728798e-02,1.0368035e-03,-1.7811734e-02,2.6599970e-02
29,1.0999970e+00,3.6666667e+00,1.5071999e+00,-1.2038137e-02,8.7965012e-04,-2.1208905e-02,2.4403036e-02
30,1.0999991e+00,3.6666665e+00,1.3543998e+00,-7.3020984e-03,3.2610132e-04,-2.2778170e-02,2.3922209e-02
31,1.1000011e+00,3.6666665e+00,1.2015998e+00,-3.1220673e-03,-3.2223779e-04,-2.3459584e-02,2.3668611e-02
32,1.1000031e+00,3.6666665e+00,1.0487998e+00,-1.0234078e-03,-8.6474052e-04,-2.1014091e-02,2.1056760e-02
33,1.1000051e+00,3.6666665e+00,8.9599985e-01,9.4327691e-04,-1.3245525e-03,-1.8184954e-02,1.8257512e-02
34,1.1000071e+00,3.6666665e+00,7.4319988e-01,1.4196349e-03,-1.3601838e-03,-1.5857972e-02,1.5979385e-02
35,1.1000091e+00,3.6666665e+00,5.9039980e-01,1.7940723e-03,-5.8110803e-04,-1.3147992e-02,1.3282548e-02
36,1.1000111e+00,3.6666665e+00,4.3759969e-01,2.0761462e-03,9.1160776e-04,-1.2017413e-02,1.2229457e-02
37,1.1000131e+00,3.6666665e+00,2.8479961e-01,-3.2773986e-04,-2.7655141e-04,-1.6056694e-02,1.6062420e-02
38,1.1000150e+00,3.6666665e+00,1.3199975e-01,-7.0148055e-04,-6.3360659e-03,-2.4255749e-02,2.5079455e-02
39,1.1000171e+00,3.6666665e+00,-2.0800330e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
40,1.1000191e+00,3.6666665e+00,-1.7360042e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
41,1.0999811e+00,3.5111113e+00,2.7296000e+00,-1.0750439e-01,1.1686115e-02,1.2373051e-03,1.0814477e-01
42,1.0999831e+00,3.5111113e+00,2.5767999e+00,-9.9951386e-02,-2.2577337e-04,4.2195604e-03,1.0004067e-01
43,1.0999851e+00,3.5111113e+00,2.4240000e+00,-8.3194479e-02,-4.7026547e-03,5.3900662e-03,8.3501436e-02
44,1.0999870e+00,3.5111113e+00,2.2711999e+00,-6.2831536e-02,-2.8912339e-03,6.1343941e-03,6.3196458e-02
45,1.0999891e+00,3.5111113e+00,2.1183999e+00,-4.4267889e-02,1.7717127e-04,4.9191155e-03,4.4540714e-02
46,1.0999911e+00,3.5111113e+00,1.9655999e+00,-2.9405156e-02,3.1935079e-03,3.6577246e-04,2.9580323e-02
47,1.0999931e+00,3.5111113e+00,1.8127999e+00,-1.8291501e-02,3.5646216e-03,-5.1605264e-03,1.9336922e-02
48,1.0999951e+00,3.5111113e+00,1.6599998e+00,-1.0711733e-02,2.8287680e-03,-8.0297431e-03,1.3682833e-02
49,1.0999970e+00,3.5111113e+00,1.5071999e+00,-4.0050317e-03,3.0349342e-03,-1.0332421e-02,1.1489563e-02
50,1.0999991e+00,3.5111110e+00,1.3543998e+00,-3.5610434e-04,-1.3704237e-05,-1.2717876e-02,1.2722868e-02
51,1.1000011e+00,3.5111110e+00,1.2015998e+00,3.5802883e-03,-8.7286951e-04,-1.3055994e-02,1.3566110e-02
52,1.1000031e+00,3.5111110e+00,1.0487998e+00,3.0549900e-03,-2.1000477e-03,-1.2932449e-02,1.3453304e-02
53,1.1000051e+00,3.5111110e+00,8.9599985e-01,4.4856961e-03,-2.2388780e-03,-9.3062837e-03,1.0570760e-02
54,1.1000071e+00,3.5111110e+00,7.4319988e-01,2.7403955e-03,1.2880291e-03,-3.0069260e-03,4.2673633e-03
55,1.1000091e+00,3.5111110e+00,5.9039980e-01,2.6757787e-03,3.7888535e-03,1.3739595e-03,4.8376615e-03
56,1.1000111e+00,3.5111110e+00,4.3759972e-01,3.0084243e-03,9.6444003e-03,4.4730664e-03,1.1048683e-02
57,1.1000131e+00,3.5111110e+00,2.8479964e-01,9.7449054e-04,8.3912900e-03,-1.0068307e-03,8.5074725e-03
58,1.1000150e+00,3.5111110e+00,1.3199976e-01,-3.0332955e-03,-3.5632388e-03,-4.6991291e-03,6.6316938e-03
59,1.1000171e+00,3.5111110e+00,-2.0800317e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
60,1.1000191e+00,3.5111110e+00,-1.7360041e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
61,1.0999811e+00,3.3555558e+00,2.7296000e+00,-1.0581302e-01,-4.7063211e-04,1.9581406e-03,1.0583218e-01
62,1.0999831e+00,3.3555558e+00,2.5767999e+00,-9.0751588e-02,-5.6677619e-03,1.1071255e-02,9.1599926e-02
63,1.0999851e+00,3.3555558e+00,2.4240000e+00,-7.1852028e-02,-6.5467907e-03,1.3888621e-02,7.3474266e-02
64,1.0999870e+00,3.3555558e+00,2.2711999e+00,-5.1155109e-02,-2.5416673e-03,1.3488351e-02,5.2964523e-02
65,1.0999891e+00,3.3555558e+00,2.1183999e+00,-3.3638857e-02,1.0811104e-03,1.1326293e-02,3.5510935e-02
66,1.0999911e+00,3.3555558e+00,1.9656000e+00,-1.9678146e-02,4.7353175e-03,7.9366257e-03,2.1740347e-02
67,1.0999931e+00,3.3555558e+00,1.8128000e+00,-9.4385035e-03,6.4805248e-03,4.4093686e-03,1.2268866e-02
68,1.0999951e+00,3.3555558e+00,1.6600000e+00,-1.8585953e-03,5.5562281e-03,1.8248184e-03,6.1364491e-03
69,1.0999970e+00,3.3555558e+00,1.5072000e+00,3.8191215e-03,4.1121095e-03,-9.5471565e-04,5.6926808e-03
70,1.0999991e+00,3.3555555e+00,1.3543999e+00,6.7643858e-03,1.3681259e-03,-2.5631140e-03,7.3619452e-03
71,1.1000011e+00,3.3555555e+00,1.2016000e+00,8.9206137e-03,-7.5083668e-04,-3.6983879e-03,9.6860295e-03
72,1.1000031e+00,3.3555555e+00,1.0487999e+00,8.2479315e-03,-2.2272989e-03,-3.9728004e-03,9.4219092e-03
73,1.1000051e+00,3.3555555e+00,8.9599985e-01,7.6625538e-03,-2.1897752e-03,-1.8414892e-03,8.1792986e-03
74,1.1000071e+00,3.3555555e+00,7.4319988e-01,5.0630290e-03,2.8031305e-03,6.4237025e-03,8.6461408e-03
75,1.1000091e+00,3.3555555e+00,5.9039980e-01,4.0316377e-03,8.5206050e-03,1.2360029e-02,1.5544295e-02
76,1.1000111e+00,3.3555555e+00,4.3759972e-01,4.6018963e-03,1.5416659e-02,1.3713812e-02,2.1140469e-02
77,1.1000131e+00,3.3555555e+00,2.8479964e-01,2.7177564e-03,1.5726199e-02,1.0541099e-02,1.9126274e-02
78,1.1000150e+00,3.3555555e+00,1.3199978e-01,-5.4186012e-04,6.4293793e-03,4.4949707e-03,7.8635421e-03
79,1.1000171e+00,3.3555555e+00,-2.0800302e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
80,1.1000191e+00,3.3555555e+00,-1.7360039e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
81,1.0999811e+00,3.2000000e+00,2.7296000e+00,-1.0035493e-01,-1.5559989e-02,2.2626854e-03,1.0157926e-01
82,1.0999831e+00,3.2000000e+00,2.5767999e+00,-8.2560554e-02,-1.5282199e-02,9.3199778e-03,8.4478714e-02
83,1.0999851e+00,3.2000000e+00,2.4240000e+00,-6.1234847e-02,-1.0186811e-02,1.4754117e-02,6.3805655e-02
84,1.0999870e+00,3.2000000e+00,2.2711999e+00,-4.1216310e-02,-4.4467035e-03,1.4151143e-02,4.3804247e-02
85,1.0999891e+00,3.2000000e+00,2.1183999e+00,-2.5228480e-02,1.4333086e-03,1.1687495e-02,2.7841123e-02
86,1.0999911e+00,3.2000000e+00,1.9656000e+00,-1.2643071e-02,5.4370505e-03,8.4743937e-03,1.6162429e-02
87,1.0999931e+00,3.2000000e+00,1.8128000e+00,-4.3008174e-03,6.9190897e-03,4.4048550e-03,9.2614023e-03
88,1.0999951e+00,3.2000000e+00,1.6600000e+00,2.0652355e-03,5.7500959e-03,1.9339118e-03,6.4084954e-03
89,1.0999970e+00,3.2000000e+00,1.5072000e+00,7.0203436e-03,4.5064930e-03,-1.0289596e-03,8.4055020e-03
90,1.0999991e+00,3.1999998e+00,1.3543999e+00,8.9286175e-03,1.4462103e-03,-3.3949527e-03,9.6611306e-03
91,1.1000011e+00,3.1999998e+00,1.2016000e+00,1.0468477e-02,-4.3106367e-04,-5.9036417e-03,1.2026130e-02
92,1.1000031e+00,3.1999998e+00,1.0487999e+00,9.7882086e-03,-1.9563674e-03,-7.2100237e-03,1.2313441e-02
93,1.1000051e+00,3.1999998e+00,8.9599985e-01,9.2371507e-03,-1.7721890e-03,-7.1447603e-03,1.1811570e-02
94,1.1000071e+00,3.1999998e+00,7.4319988e-01,7.7700713e-03,1.9426572e-03,-2.6201787e-03,8.4269373e-03
95,1.1000091e+00,3.1999998e+00,5.9039980e-01,6.3288123e-03,8.4908307e-03,5.1622344e-03,1.1781203e-02
96,1.1000111e+00,3.1999998e+00,4.3759975e-01,6.9565601e-03,1.5966818e-02,1.0627734e-02,2.0402985e-02
97,1.1000131e+00,3.1999998e+00,2.8479967e-01,5.0634388e-03,2.0648144e-02,9.0207253e-03,2.3094539e-02
98,1.1000150e+00,3.1999998e+00,1.3199979e-01,2.7084071e-03,1.7812805e-02,1.6240869e-03,1.8090582e-02
99,1.1000171e+00,3.1999998e+00,-2.0800289e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
100,1.1000191e+00,3.1999998e+00,-1.7360038e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
101,1.0999811e+00,3.0444446e+00,2.7296000e+00,-9.4045430e-02,-2.7715087e-02,8.8973518e-04,9.8048255e-02
102,1.0999831e+00,3.0444446e+00,2.5767999e+00,-7.4125186e-02,-2.2167107e-02,7.4783014e-03,7.7729329e-02
103,1.0999851e+00,3.0444446e+00,2.4240000e+00,-5.3805020e-02,-1.5020850e-02,1.1619412e-02,5.7058014e-02
104,1.0999870e+00,3.0444446e+00,2.2711999e+00,-3.4681838e-02,-6.1098984e-03,1.0926098e-02,3.6871947e-02
105,1.0999891e+00,3.0444446e+00,2.1183999e+00,-1.8308721e-02,1.5742807e-03,9.3789669e-03,2.0631351e-02
106,1.0999911e+00,3.0444446e+00,1.9656000e+00,-7.1405703e-03,5.3929072e-03,7.0483610e-03,1.1390811e-02
107,1.0999931e+00,3.0444446e+00,1.8128000e+00,1.3658084e-03,7.1410378e-03,4.2705396e-03,8.4319254e-03
108,1.0999951e+00,3.0444446e+00,1.6600000e+00,6.9014560e-03,6.1922371e-03,1.8557967e-03,9.4561027e-03
109,1.0999970e+00,3.0444446e+00,1.5072000e+00,1.0547557e-02,4.5228149e-03,-1.2827294e-03,1.1547823e-02
110,1.0999991e+00,3.0444443e+00,1.3543999e+00,1.1516854e-02,1.6419908e-03,-4.4595669e-03,1.2458804e-02
111,1.1000011e+00,3.0444443e+00,1.2016000e+00,1.2032502e-02,-4.8429304e-04,-7.5775613e-03,1.4227968e-02
112,1.1000031e+00,3.0444443e+00,1.0487999e+00,1.0916010e-02,-1.6704694e-03,-1.0572487e-02,1.5288140e-02
113,1.1000051e+00,3.0444443e+00,8.9599991e-01,1.0336873e-02,-1.2489085e-03,-1.1514559e-02,1.5524039e-02
114,1.1000071e+00,3.0444443e+00,7.4319994e-01,9.4421413e-03,1.7154289e-03,-1.0582484e-02,1.4285856e-02
115,1.1000091e+00,3.0444443e+00,5.9039986e-01,9.1173332e-03,7.2378414e-03,-5.9307162e-03,1.3064667e-02
116,1.1000111e+00,3.0444443e+00,4.3759975e-01,9.1583505e-03,1.6300656e-02,2.7563991e-03,1.8899325e-02
117,1.1000131e+00,3.0444443e+00,2.8479967e-01,7.2418223e-03,2.1127896e-02,4.3110545e-03,2.2746805e-02
118,1.1000150e+00,3.0444443e+00,1.3199981e-01,4.8914300e-03,2.1794010e-02,-1.8501311e-03,2.2412673e-02
119,1.1000171e+00,3.0444443e+00,-2.0800276e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
120,1.1000191e+00,3.0444443e+00,-1.7360036e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
121,1.0999811e+00,2.8888891e+00,2.7296000e+00,-8.5883580e-02,-3.7490249e-02,6.4709719e-04,9.3711935e-02
122,1.0999831e+00,2.8888891e+00,2.5767999e+00,-6.6453442e-02,-3.0640330e-02,5.9245937e-03,7.3416553e-02
123,1.0999851e+00,2.8888891e+00,2.4240000e+00,-4.7193922e-02,-1.8019646e-02,8.1663979e-03,5.1172886e-02
124,1.0999870e+00,2.8888891e+00,2.2711999e+00,-2.8658656e-02,-7.4399295e-03,7.7112759e-03,3.0596323e-02
125,1.0999891e+00,2.8888891e+00,2.1183999e+00,-1.3209064e-02,5.3989951e-04,6.4813509e-03,1.4723408e-02
126,1.0999911e+00,2.8888891e+00,1.9656000e+00,-3.2827482e-03,5.1173242e-03,5.0747041e-03,7.9193469e-03
127,1.0999931e+00,2.8888891e+00,1.8128000e+00,3.9935615e-03,7.0420201e-03,2.7342420e-03,8.5448613e-03
128,1.0999951e+00,2.8888891e+00,1.6600000e+00,8.0633145e-03,5.9144581e-03,9.8143308e-04,1.0047939e-02
129,1.0999970e+00,2.8888891e+00,1.5072000e+00,1.0821152e-02,4.5396998e-03,-2.4504231e-03,1.1987943e-02
130,1.0999991e+00,2.8888888e+00,1.3543999e+00,1.0834724e-02,1.8032809e-03,-5.5263797e-03,1.2295688e-02
131,1.1000011e+00,2.8888888e+00,1.2016000e+00,1.1330850e-02,1.0640331e-05,-9.1178892e-03,1.4543871e-02
132,1.1000031e+00,2.8888888e+00,1.0487999e+00,1.0507022e-02,-9.8826620e-04,-1.1906959e-02,1.5910683e-02
133,1.1000051e+00,2.8888888e+00,8.9599991e-01,1.0110236e-02,-3.2356090e-04,-1.3435543e-02,1.6817709e-02
134,1.1000071e+00,2.8888888e+00,7.4319994e-01,9.9141831e-03,2.4786275e-03,-1.2423370e-02,1.6086476e-02
135,1.1000091e+00,2.8888888e+00,5.9039986e-01,8.8391956e-03,7.8469031e-03,-8.8820290e-03,1.4784982e-02
136,1.1000111e+00,2.8888888e+00,4.3759978e-01,8.0070058e-03,1.6265508e-02,-1.2867127e-03,1.8175106e-02
137,1.1000131e+00,2.8888888e+00,2.8479970e-01,6.3814623e-03,2.1793179e-02,1.3908602e-03,2.2750828e-02
138,1.1000150e+00,2.8888888e+00,1.3199982e-01,4.2223516e-03,2.4128038e-02,-1.4846408e-03,2.4539655e-02
139,1.1000171e+00,2.8888888e+00,-2.0800263e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
140,1.1000191e+00,2.8888888e+00,-1.7360035e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
141,1.0999811e+00,2.7333333e+00,2.7296000e+00,-7.7485122e-02,-4.5141563e-02,3.6488572e-04,8.9676298e-02
142,1.0999831e+00,2.7333333e+00,2.5767999e+00,-5.9116170e-02,-3.4952343e-02,2.8602220e-03,6.8735495e-02
143,1.0999851e+00,2.7333333e+00,2.4240000e+00,-3.9971892e-02,-2.2704979e-02,4.6618935e-03,4.6206076e-02
144,1.0999870e+00,2.7333333e+00,2.2711999e+00,-2.1980591e-02,-1.0313277e-02,4.2379876e-03,2.4646919e-02
145,1.0999891e+00,2.7333333e+00,2.1183999e+00,-8.1491033e-03,-1.0882796e-03,3.1234163e-03,8.7947687e-03
146,1.0999911e+00,2.7333333e+00,1.9656000e+00,1.3319810e-03,4.2529162e-03,2.1042824e-03,4.9284352e-03
147,1.0999931e+00,2.7333333e+00,1.8128000e+00,7.5515327e-03,6.7313039e-03,4.9335626e-04,1.0128153e-02
148,1.0999951e+00,2.7333333e+00,1.6600000e+00,1.0340340e-02,5.6783771e-03,-7.8604592e-04,1.1823049e-02
149,1.0999970e+00,2.7333333e+00,1.5072000e+00,1.1606592e-02,4.1254875e-03,-3.3693423e-03,1.2770478e-02
150,1.0999991e+00,2.7333331e+00,1.3543999e+00,1.0716756e-02,1.6761689e-03,-7.0030168e-03,1.2911260e-02
151,1.1000011e+00,2.7333331e+00,1.2016000e+00,1.0260642e-02,3.8389699e-05,-1.0296879e-02,1.4536436e-02
152,1.1000031e+00,2.7333331e+00,1.0487999e+00,9.6239094e-03,-6.5281900e-04,-1.3699364e-02,1.6754653e-02
153,1.1000051e+00,2.7333331e+00,8.9599991e-01,9.5229028e-03,2.0147511e-04,-1.4987392e-02,1.7758047e-02
154,1.1000071e+00,2.7333331e+00,7.4319994e-01,9.5958859e-03,3.1899046e-03,-1.4180071e-02,1.7416397e-02
155,1.1000091e+00,2.7333331e+00,5.9039986e-01,9.4031272e-03,8.5587781e-03,-1.0666516e-02,1.6596567e-02
156,1.1000111e+00,2.7333331e+00,4.3759978e-01,7.6502832e-03,1.7485950e-02,-3.2705183e-03,1.9364441e-02
157,1.1000131e+00,2.7333331e+00,2.8479970e-01,5.0469856e-03,2.4485985e-02,-6.4338301e-04,2.5008988e-02
158,1.1000150e+00,2.7333331e+00,1.3199984e-01,2.6026890e-03,2.8654747e-02,-2.5166564e-03,2.8882556e-02
159,1.1000171e+00,2.7333331e+00,-2.0800248e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
160,1.1000191e+00,2.7333331e+00,-1.7360033e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
161,1.0999811e+00,2.5777779e+00,2.7296000e+00,-6.7015231e-02,-4.9475580e-02,2.7959916e-04,8.3300374e-02
162,1.0999831e+00,2.5777779e+00,2.5767999e+00,-5.0265197e-02,-3.8731780e-02,2.0520887e-03,6.3489780e-02
163,1.0999851e+00,2.5777779e+00,2.4240000e+00,-3.3917885e-02,-2.4570361e-02,2.7055365e-03,4.1969579e-02
164,1.0999870e+00,2.5777779e+00,2.2711999e+00,-1.7065318e-02,-1.1332038e-02,2.1403423e-03,2.0596631e-02
165,1.0999891e+00,2.5777779e+00,2.1183999e+00,-4.2147101e-03,-1.5884973e-03,2.1339566e-03,4.9840622e-03
166,1.0999911e+00,2.5777779e+00,1.9656000e+00,4.0715281e-03,3.5897910e-03,2.1176916e-03,5.8265394e-03
167,1.0999931e+00,2.5777779e+00,1.8128000e+00,9.5211565e-03,6.2933094e-03,1.5055402e-03,1.1511942e-02
168,1.0999951e+00,2.5777779e+00,1.6600000e+00,1.1008830e-02,5.1335944e-03,1.2479988e-03,1.2210881e-02
169,1.0999970e+00,2.5777779e+00,1.5072000e+00,1.1790115e-02,4.0208474e-03,-1.2489208e-03,1.2519338e-02
170,1.0999991e+00,2.5777776e+00,1.3543999e+00,1.0099350e-02,2.0745080e-03,-4.3357033e-03,1.1184756e-02
171,1.1000011e+00,2.5777776e+00,1.2016000e+00,9.5779048e-03,6.8984897e-04,-7.5221411e-03,1.2198146e-02
172,1.1000031e+00,2.5777776e+00,1.0487999e+00,8.7951180e-03,3.6996446e-04,-9.8942062e-03,1.3243349e-02
173,1.1000051e+00,2.5777776e+00,8.9599991e-01,8.4759360e-03,1.3418805e-03,-1.1976685e-02,1.4733741e-02
174,1.1000071e+00,2.5777776e+00,7.4319994e-01,8.5244309e-03,4.4245869e-03,-1.1786646e-02,1.5204207e-02
175,1.1000091e+00,2.5777776e+00,5.9039986e-01,7.5414521e-03,9.6824327e-03,-9.6276216e-03,1.5598529e-02
176,1.1000111e+00,2.5777776e+00,4.3759978e-01,5.1470003e-03,1.7957184e-02,-5.6834091e-03,1.9525707e-02
177,1.1000131e+00,2.5777776e+00,2.8479970e-01,2.7155192e-03,2.5693426e-02,-2.0194643e-03,2.5915332e-02
178,1.1000150e+00,2.5777776e+00,1.3199985e-01,-1.2309070e-03,3.2816119e-02,-3.5526664e-03,3.3030808e-02
179,1.1000171e+00,2.5777776e+00,-2.0800235e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
180,1.1000191e+00,2.5777776e+00,-1.7360032e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
181,1.0999811e+00,2.4222224e+00,2.7296000e+00,-5.7109755e-02,-5.1339813e-02,1.7073585e-04,7.6794073e-02
182,1.0999831e+00,2.4222224e+00,2.5767999e+00,-4.2622909e-02,-4.0816993e-02,8.0095039e-04,5.9020173e-02
183,1.0999851e+00,2.4222224e+00,2.4240000e+00,-2.6684647e-02,-2.6289953e-02,1.3579370e-03,3.7484344e-02
184,1.0999870e+00,2.4222224e+00,2.2711999e+00,-1.1304274e-02,-1.2377960e-02,5.6555541e-04,1.6772607e-02
185,1.0999891e+00,2.4222224e+00,2.1183999e+00,1.8405123e-04,-2.2401602e-03,3.9236524e-04,2.2816975e-03
186,1.0999911e+00,2.4222224e+00,1.9656000e+00,7.7801300e-03,3.1158188e-03,1.5741193e-03,8.5274028e-03
187,1.0999931e+00,2.4222224e+00,1.8128000e+00,1.2023135e-02,5.6597688e-03,2.0122235e-03,1.3440156e-02
188,1.0999951e+00,2.4222224e+00,1.6600000e+00,1.2804943e-02,4.6383338e-03,2.7174088e-03,1.3887585e-02
189,1.0999970e+00,2.4222224e+00,1.5072000e+00,1.2385141e-02,3.4235863e-03,1.4973764e-03,1.2936568e-02
190,1.0999991e+00,2.4222221e+00,1.3543999e+00,1.0287518e-02,1.9864235e-03,-1.8782459e-03,1.0644563e-02
191,1.1000011e+00,2.4222221e+00,1.2016000e+00,8.9794416e-03,1.0471530e-03,-4.3531712e-03,1.0033793e-02
192,1.1000031e+00,2.4222221e+00,1.0487999e+00,8.2616070e-03,9.9651434e-04,-6.8571246e-03,1.0782734e-02
193,1.1000051e+00,2.4222221e+00,8.9599991e-01,7.7979974e-03,2.3259358e-03,-8.0487719e-03,1.1445588e-02
194,1.1000071e+00,2.4222221e+00,7.4319994e-01,7.5453548e-03,5.4859286e-03,-8.8493116e-03,1.2858386e-02
195,1.1000091e+00,2.4222221e+00,5.9039986e-01,6.6417139e-03,1.1034389e-02,-7.8030792e-03,1.5058491e-02
196,1.1000111e+00,2.4222221e+00,4.3759981e-01,3.4863488e-03,1.9349534e-02,-4.7187442e-03,2.0219438e-02
197,1.1000131e+00,2.4222221e+00,2.8479972e-01,1.8075891e-05,2.8001469e-02,-3.9190613e-03,2.8274398e-02
198,1.1000150e+00,2.4222221e+00,1.3199987e-01,-4.0519675e-03,3.5481907e-02,-5.4271705e-03,3.6122546e-02
199,1.1000171e+00,2.4222221e+00,-2.0800222e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
200,1.1000191e+00,2.4222221e+00,-1.7360030e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
201,1.0999811e+00,2.2666667e+00,2.7296000e+00,-4.8369706e-02,-5.1626448e-02,2.2441916e-04,7.0745803e-02
202,1.0999831e+00,2.2666667e+00,2.5767999e+00,-3.5144169e-02,-4.0660761e-02,5.0834665e-04,5.3746335e-02
203,1.0999851e+00,2.2666667e+00,2.4240000e+00,-2.1225560e-02,-2.6512839e-02,9.6171553e-04,3.3976167e-02
204,1.0999870e+00,2.2666667e+00,2.2711999e+00,-7.2426163e-03,-1.2927631e-02,5.8829837e-04,1.4829876e-02
205,1.0999891e+00,2.2666667e+00,2.1183999e+00,3.4058753e-03,-2.8025892e-03,1.2546245e-03,4.5856922e-03
206,1.0999911e+00,2.2666667e+00,1.9656000e+00,9.7699249e-03,2.0080549e-03,2.6883334e-03,1.0330095e-02
207,1.0999931e+00,2.2666667e+00,1.8128000e+00,1.3660452e-02,5.2956934e-03,3.6188732e-03,1.5091341e-02
208,1.0999951e+00,2.2666667e+00,1.6600000e+00,1.3665242e-02,4.7985464e-03,4.2495937e-03,1.5093838e-02
209,1.0999970e+00,2.2666667e+00,1.5072000e+00,1.3375570e-02,4.5193601e-03,3.1500061e-03,1.4465581e-02
